BLEU,SacreBLEU,METEOR,BERTScore
0.1778279410038923,0.0,0.5,0.9999999403953552
0.06145517139097887,0.0992043523258434,0.22189349112426035,0.8290069103240967
0.25712376641410833,0.2806564977760264,0.4944610188688535,0.8803786635398865
0.33094728477335067,0.32979614634376325,0.5702447219296926,0.8881012797355652
0.02837610870266222,0.15032259824137637,0.2532960086689543,0.8539412617683411
0.5420662441541858,0.5328191817884722,0.7217943208488975,0.9505759477615356
0.12740810460323607,0.125848347939092,0.3639748831775701,0.840562105178833
0.2924007455652194,0.28479942163807365,0.5138020833333334,0.868664562702179
0.24238924298411776,0.24304456935324814,0.5485272988505746,0.881170928478241
0.47285865296925694,0.4533487326570249,0.6820718344155844,0.8726021647453308
0.32246434855195377,0.40176732012425714,0.5555168599454922,0.8825852274894714
0.31373235952835665,0.3868172550080763,0.5559367618009537,0.8695679306983948
0.23427084593391584,0.2402146347201251,0.48731423913867616,0.8421745300292969
0.25168466362123165,0.37651033328911593,0.5452176146910633,0.8760749101638794
0.2572392212203536,0.2548590632650061,0.4742705314009663,0.9134613275527954
0.4698259213361607,0.5699839048282948,0.7577565632458234,0.9301993250846863
0.5136412291101147,0.5255596546876573,0.8078003259437859,0.9470087289810181
0.2433577301643826,0.3029979002742667,0.5428983136659268,0.9051812887191772
0.455542885231521,0.4725668878105445,0.7131876419206736,0.9117341041564941
0.8921616972156079,0.8843865924896839,0.9561624146604384,0.9766675233840942
0.1405361706875674,0.1405361706875675,0.47199206855038595,0.8378288745880127
0.30752616970214336,0.30752616970214336,0.6621661381542385,0.9182740449905396
0.3939012854872954,0.43259838205241097,0.7444678016540365,0.9069992303848267
0.8091067115702212,0.8091067115702206,0.8551587301587302,0.9702995419502258
0.2187405715612322,0.30752616970214336,0.5859375,0.8522630929946899
0.2723021927612964,0.31284958124611006,0.5420918367346939,0.864530622959137
0.1009155424789609,0.14978473086472868,0.4913705583756346,0.8468919396400452
0.5202556880807584,0.5307074109851437,0.7545454545454545,0.9677087664604187
0.37038265576268753,0.38756133783732155,0.6240379899723995,0.8641180992126465
0.3741569352955005,0.4034256415526164,0.7357208248638416,0.9029569029808044
0.28324972544398636,0.27864090775250416,0.5436458333333334,0.8973181843757629
0.3239304721384209,0.34338432092571763,0.557774102079395,0.8828582763671875
0.27375136227880426,0.27025633160989043,0.46662294075371374,0.8323124051094055
0.4443242647591567,0.466737683321631,0.6485267049989412,0.9339143633842468
0.11791940539925579,0.17609993901861223,0.5993150684931506,0.8488451242446899
0.15326859947928292,0.1504843536148922,0.46801210153482886,0.8641320466995239
0.304255570313719,0.3276963527311388,0.5982053838484547,0.907548725605011
0.3936164320058255,0.39907534785466453,0.5877488659274194,0.8829724788665771
0.06022428768790015,0.10832572352068989,0.37714320957197484,0.8527848124504089
0.2436027682489906,0.383141064208163,0.6129223177740699,0.8888298273086548
0.00956240657444202,0.0564785727197696,0.11999999999999998,0.6983681321144104
0.21859568108136287,0.30466937022825413,0.387858347386172,0.8167624473571777
0.46642585740037545,0.4889794080491925,0.7786209049289494,0.9469653964042664
0.043748114312246456,0.12451643194233869,0.41553748870822044,0.8549338579177856
