BLEU,SacreBLEU,METEOR,BERTScore
0.045481915593589696,0.17264089790407322,0.4868872817590766,0.9610278606414795
0.2711012484196632,0.28405972271757485,0.632806191268162,0.9417510032653809
0.31524113667202636,0.32591727272068566,0.6190366998132013,0.9575954079627991
0.17923344640485428,0.3381163313693131,0.6070153061224489,0.9687689542770386
0.5199302229930708,0.5067309892897293,0.7688164405615929,0.9730328917503357
0.3939835969086694,0.4199802623191231,0.7309111389524259,0.9746607542037964
0.2192808951418676,0.2141398901197115,0.5414930555555555,0.9550727605819702
0.3430930008428101,0.3995407153629311,0.6739109285078166,0.9738624095916748
0.36011871611297797,0.4023180430297619,0.6377826086956522,0.9533143639564514
0.3150313540535726,0.38639780450796385,0.7080234345177445,0.9519864320755005
0.4555080608269733,0.5221302210236355,0.7651693595554374,0.9277319312095642
0.4314383562791655,0.4910823051805812,0.7614509432761747,0.9668340086936951
0.41986368208240515,0.512135208492454,0.6454391802898204,0.957323431968689
0.36781079187489796,0.41475282780475986,0.614964815971486,0.9554373621940613
0.629666650211481,0.6825147523140644,0.9046985670624236,0.9796936511993408
0.6212785448329633,0.6570791857401553,0.8602781791907514,0.9736424684524536
0.5422125841114872,0.5889521612964956,0.8259102329245384,0.9725601077079773
0.8107694876693636,0.8242245567123457,0.93361527617583,0.9929981231689453
0.6493753930680446,0.6588071310740005,0.8555570934256056,0.9910125732421875
0.4413456346559482,0.49473302812970466,0.7119257061530494,0.9625581502914429
0.5202734691153391,0.5214865845309231,0.7904761904761906,0.9703052043914795
0.4935981301395631,0.5416935617447335,0.7178455939452243,0.9272691011428833
1.0,1.0000000000000004,0.9985422740524781,1.0
0.31327681146619374,0.3677744987596926,0.6680988184747583,0.9337601065635681
0.34473671665029687,0.3958195457449991,0.6551883290189231,0.9473699927330017
0.03621439574176347,0.07115357663602326,0.6388888888888888,0.957592785358429
0.4183007445500922,0.4545091839935172,0.607682915375223,0.9671266078948975
0.3263884929354328,0.35656627551278836,0.6464168903882856,0.9152366518974304
0.41339014305523786,0.43473703688384047,0.7421519756838906,0.9704304933547974
0.792229766930906,0.8192477357844331,0.8909976714832868,0.9910825490951538
0.5974854142533134,0.6446769758159084,0.8183852798837189,0.9859108924865723
0.1306886997553758,0.17672984742890072,0.4874475785603492,0.9189158082008362
0.3479788055625683,0.43303900969550624,0.6873727087576376,0.9352423548698425
0.5963731192437759,0.6260775770563902,0.8433642833314801,0.9802014231681824
0.6198466720959571,0.6489166793548908,0.8222046059719089,0.9656022787094116
0.48195898713621915,0.534431660804903,0.7717100064344339,0.9657323956489563
0.33444651578578083,0.39547866405061555,0.6870596621032541,0.9481778144836426
0.40704222620743263,0.42740826041859586,0.8578554773560718,0.9528234004974365
0.42688103253516035,0.5050216012499684,0.6925465838509316,0.9596531987190247
0.0053873487594620195,0.0335241574794228,0.09966777408637874,0.8572973608970642
0.3374253359232608,0.4412373749690765,0.6553771303814834,0.9427684545516968
0.3357825043105124,0.39567167294524325,0.8142687621597009,0.9587242603302002
0.5693976802105483,0.595597808863872,0.7872846108140226,0.9878224730491638
0.14962848372546667,0.19850823739068116,0.4664179104477612,0.9485893845558167
0.4560103653054187,0.5021303846414792,0.800631791398837,0.9792729616165161
0.4430084189185526,0.577409173467206,0.7734953335525925,0.9692226052284241
0.4735806956177401,0.514626857535694,0.7648623466037852,0.9581274390220642
0.5068522893556973,0.49525370020111736,0.7323529411764707,0.9596787095069885
0.25906877381718735,0.28178600618754757,0.6370456547960205,0.969643235206604
0.5665274476125255,0.5406952962972505,0.6916666666666668,0.9445341229438782
0.05777116779858033,0.09849349468888725,0.44119974675530227,0.916906476020813
0.15295894836827187,0.175478484853772,0.3986510912789153,0.867384135723114
0.41308110687884825,0.46420539101977043,0.627850593551833,0.9527664184570312
0.49853470970468533,0.5831187750705435,0.8160223243733511,0.9697832465171814
0.7984181738524184,0.7943883460549986,0.919017498499469,0.9931832551956177
0.17537670874647399,0.22067731046885505,0.5351948807446189,0.9492099285125732
0.4165767636794606,0.5175341674292828,0.7565345939535715,0.9700882434844971
0.18879521773374403,0.21690365808279147,0.43314500941619594,0.9189860224723816
0.33737527865108086,0.4004479148125572,0.668694167505107,0.955428957939148
0.32743129582216096,0.3450941706757275,0.5281676413255361,0.9606274366378784
0.28023229688079576,0.2909908769495048,0.6740472532681512,0.9415274262428284
0.7228204707160479,0.7227186387739211,0.915504476584022,0.9787595868110657
0.5799859608175345,0.6023966760220335,0.8478240849341013,0.9609959721565247
0.3005103389361458,0.3605831630349746,0.6623641304347827,0.9527387619018555
0.2792180096174905,0.31353622113135465,0.6210109480549733,0.9603369832038879
0.6561132772669468,0.6820865818935566,0.9229651162790699,0.9932165145874023
0.2161733258632119,0.27829018199846567,0.616056436197738,0.9529279470443726
0.26104325674743784,0.3344626166838384,0.6302870111692904,0.9477161765098572
0.23391171757581536,0.3383344566908775,0.5498533724340177,0.9438974261283875
0.22437886266612994,0.27108104691592705,0.5605544927407277,0.9463659524917603
0.5873949094699213,0.537284965911771,0.7766439909297052,0.9779556393623352
0.3681717551575883,0.33114266407524595,0.7441243666304741,0.9593687653541565
0.4325414791901156,0.4863611894821405,0.6951080447530551,0.9490524530410767
0.44651754110190417,0.5269454215048228,0.7761507081280788,0.986923336982727
0.5193071778680676,0.5706745777055997,0.813692480359147,0.9741963744163513
0.30391990591506657,0.34572078464194095,0.6908822649374233,0.9495505690574646
0.5036305636774719,0.5840414237830831,0.831208379960008,0.9709252119064331
0.766185035460935,0.7811895757488891,0.9186422413793104,0.989634096622467
0.0979075466520653,0.17634173124870356,0.5544485538563829,0.9457853436470032
0.5416440163262782,0.593912456062807,0.7744746917764304,0.950865626335144
0.4809103179432793,0.49889664645789344,0.7645889336917563,0.987870454788208
0.3867706276352344,0.4713945310979296,0.6885090218423551,0.9650455117225647
0.07068348376743602,0.10690953926649575,0.5727810650887574,0.9173440933227539
0.873262097633174,0.8831998955927025,0.944190418127318,0.9782789945602417
0.4682205758979885,0.49327439206692003,0.7748884019154288,0.9696075916290283
0.6668056050498203,0.6668056050498206,0.82432677212897,0.9798192381858826
