BLEU,SacreBLEU,METEOR,BERTScore
0.0,0.0,0.0,0.7094753980636597
0.39791481115814364,0.39081376590206646,0.587202380952381,0.9219937324523926
0.29678481811397367,0.31882729837387236,0.5235986570828199,0.8736206293106079
0.22900275839396275,0.23511486401816065,0.505283273381295,0.8888728618621826
0.23427276057636873,0.38307086638461035,0.5140432098765432,0.8822669386863708
0.5420662441541858,0.5328191817884722,0.7217943208488975,0.9505759477615356
0.24192619393259782,0.23636947852983195,0.5901952109716309,0.8854066729545593
0.3863958857674753,0.3739214909689668,0.6233638743455496,0.8872349262237549
0.314988778708841,0.3391410396855993,0.6105431271967322,0.9072322845458984
0.6122270322135843,0.612227032213584,0.7968182292506616,0.919385552406311
0.3994266423419234,0.4638375176314279,0.6475126498002663,0.8931143879890442
0.3535923866699378,0.4143783340952995,0.5505583126550868,0.868809700012207
0.2065995851451782,0.20452093252944803,0.48199867008644437,0.8578896522521973
0.22842689227515756,0.36005658542850305,0.5344418052256531,0.8935531377792358
0.35808409700507776,0.35414253650693506,0.6318085915634463,0.919562816619873
0.6604582085012866,0.7104188473589642,0.8253389298982003,0.9388036131858826
0.6667463971789653,0.7020560706190702,0.8675523349436391,0.9726992845535278
0.08046599718494524,0.20873920000578103,0.43591893780573027,0.8831299543380737
0.6397407364332834,0.6504172220567623,0.8087277717270023,0.953450620174408
0.6067337731525329,0.6090291470054997,0.8590367965367967,0.9485117197036743
0.3388849315573259,0.33888493155732596,0.5945849236641221,0.8471447229385376
0.09379601158083607,0.14025775160081475,0.5647636586863106,0.9060426950454712
0.7549638711508062,0.7524431731857315,0.879325513196481,0.9674294590950012
0.08307018474412793,0.15619699684601276,0.5281690140845071,0.8560729026794434
0.08654936217558512,0.21555378801920327,0.4417256289308176,0.8488983511924744
0.39655017644844,0.4246158596226244,0.6242613899577397,0.8600032329559326
0.09415047553198032,0.14690007676621764,0.43459284200024945,0.8606666922569275
0.6450001140844255,0.6475445426291287,0.8371711563939183,0.9765600562095642
0.40369098354537447,0.41622147909511154,0.5941964285714284,0.8719658851623535
0.22934769499188126,0.27046570133003095,0.6216243148978574,0.8759699463844299
0.4612723250095836,0.4530348059738431,0.6391578925135439,0.897759199142456
0.467885759820113,0.48195792514959984,0.6866602626087841,0.9029109477996826
0.2961180334951808,0.2921701137583933,0.49595240980191907,0.8541379570960999
0.4734276474695064,0.47200254195336433,0.6070349434898493,0.928180456161499
0.1267126474205509,0.18923169946536003,0.6141086571614947,0.8556321263313293
0.2945288437401947,0.28755838200176387,0.6572420634920636,0.8834196329116821
0.5054099307837127,0.5212420653203442,0.7347081243731194,0.9373565912246704
0.3858722195074678,0.3918489318418045,0.5626893515096824,0.8831301331520081
0.11146727460890443,0.13990713819229086,0.35230311132717546,0.8418594002723694
0.20337173970907862,0.3431723768298067,0.5931718481785236,0.8818565607070923
0.009186672262412125,0.054421338078468544,0.11904761904761905,0.6905553340911865
0.25823065801843964,0.3395496325920206,0.4606512762762762,0.8403781652450562
0.46642585740037545,0.4889794080491925,0.7786209049289494,0.9469653964042664
0.04324227075463215,0.13065113298388562,0.35238751147842057,0.846583902835846
0.09950615774798435,0.1444788670919441,0.4176701736595259,0.8606293797492981
0.43007886672858797,0.43683636444615453,0.5841121495327103,0.914570152759552
0.54005310173431,0.6553256027048685,0.7310855263157894,0.948415219783783
0.2684983167796603,0.31471767619149493,0.5729609993463578,0.8929107785224915
0.34315351162206226,0.3720337795006883,0.7110582138756938,0.9295864701271057
0.04733154633019961,0.10282146803901464,0.3648536620530565,0.8458220362663269
0.2808176269390097,0.297714214297863,0.5266853932584269,0.8855634927749634
0.311479283708541,0.3887514204144019,0.7230634189159534,0.9021406769752502
0.13661719239669604,0.13258364853851345,0.23453573202166153,0.7922056913375854
0.19808464531059802,0.26816489443106506,0.38992067489297405,0.8257130980491638
0.511950549483223,0.5687632683253128,0.7049871977240397,0.934283971786499
0.249470093005956,0.24556099657923924,0.5123489839148956,0.8884419202804565
0.09528070628428423,0.17200673466668953,0.5142746913580247,0.8948104381561279
0.0887067909105404,0.26699675743024226,0.5404513888888889,0.8859944939613342
0.03702730401700487,0.10308675254291913,0.4603262964073138,0.8000990748405457
0.33283211592132533,0.37203115713875123,0.6251373803428889,0.9032343029975891
0.32744406712674373,0.3905727761909224,0.5268075916773953,0.8939868211746216
0.2949711563463731,0.2675478681676614,0.5698913801115242,0.8743312358856201
0.42976413628238785,0.4226108216696221,0.6883947608894305,0.9303993582725525
0.7422957886638459,0.7543057656307178,0.822580917736627,0.9486704468727112
0.20773551538763046,0.20418921363006948,0.4883424764890282,0.8696406483650208
0.13185777699525766,0.20173726175193352,0.39366072438095956,0.8124342560768127
0.3509618296228716,0.37773630048062307,0.6134259259259259,0.8947045207023621
0.04901347941279091,0.07301614703257119,0.2427884615384615,0.8302873969078064
0.36118768542859303,0.35435685940056233,0.5747855145281319,0.8919996619224548
0.1989221485633872,0.3335168530050821,0.4580441640378548,0.8326191306114197
0.05605825499360448,0.08606529633612357,0.36615458399084133,0.8283460736274719
0.17567205239427922,0.25848657697858535,0.5357142857142857,0.9176056385040283
0.250737833894674,0.24421958958397635,0.6314074925744947,0.9082958698272705
0.23426894775702564,0.2833049893489239,0.482959472981988,0.8458923101425171
0.4091738556837824,0.44531322879131013,0.6366978609625668,0.9449234008789062
1.0,1.0000000000000004,0.9993141289437586,1.0
0.20649520668210097,0.206495206682101,0.3846450617283951,0.8282889127731323
0.17793556584568065,0.1758379633060121,0.49274000471387974,0.8810105323791504
0.6566807449251143,0.6731388340306187,0.8244610381789715,0.9607637524604797
0.21732234696591557,0.25937676706136714,0.42054092792137276,0.8147842884063721
0.4272870063962341,0.4201616871115111,0.6239528218694886,0.911494791507721
0.3415456725874527,0.43384334562495325,0.498425271998473,0.8990544676780701
0.09615094003919297,0.17395797375642236,0.5898675259577515,0.8724764585494995
0.3387221584170724,0.4466679873664063,0.624367088607595,0.8881198763847351
1.0,1.0000000000000004,0.9999460101500918,1.0
0.24409406665916142,0.24645882496780547,0.45253146561528546,0.8578696250915527
0.6703420896351792,0.6703420896351792,0.8436109345200256,0.9516178369522095
0.18212500283863728,0.1835755502949496,0.5357142857142857,0.9116998314857483
0.07758726612912956,0.11809783790128865,0.48478260869565215,0.8806595802307129
0.3716585276872701,0.39243878345991484,0.6665001327067493,0.9131813645362854
0.805690630596056,0.8340786710780455,0.9330938439669413,0.973262369632721
0.4646232199104102,0.4902460707241543,0.7530120481927712,0.9484573602676392
0.3850322886878713,0.3853856918030316,0.7361111111111112,0.9567877054214478
0.6065421672989525,0.5977255675879617,0.7685386678785088,0.940024197101593
0.12259149958656422,0.12062940248564934,0.305366847826087,0.8179149031639099
0.3483365217942963,0.3752251108187504,0.6188720235542978,0.9317821264266968
0.11362193664674995,0.30213753973567675,0.37500000000000006,0.8498414158821106
0.5941900332409864,0.5852773369025875,0.7156788205348582,0.935248076915741
0.08315273112724772,0.1459522521830733,0.2952755905511811,0.8545207977294922
0.1870338176732715,0.18224266537816378,0.5326758711374096,0.8682895302772522
0.48145744142326663,0.5339138689442096,0.7646369207911596,0.9310628175735474
0.35814691783065444,0.35697839681514276,0.6305283572205668,0.9017110466957092
0.04039488481131524,0.13353456414125245,0.32763532763532766,0.8506175875663757
0.20205155046766235,0.339132609103075,0.840561224489796,0.9296861886978149
0.11633270842295028,0.2307712507814924,0.5158319536423841,0.854567289352417
0.22743363869750483,0.2683961347069487,0.588337924701561,0.8947615027427673
0.2454209299600694,0.24712137312010032,0.5379521963824289,0.9105627536773682
0.40341615822131754,0.4212683091012501,0.5282818301593005,0.8970359563827515
0.1566384057330969,0.1531682455208201,0.43665518155314076,0.8056420683860779
0.2760610057515833,0.32315848904997146,0.5871051889452904,0.9056458473205566
0.12896149335525262,0.13731102930446026,0.26355433381478205,0.8193153738975525
0.39295851926111225,0.3912542196105562,0.6344176876496268,0.894331157207489
0.035459684529390044,0.14635533720345395,0.37875,0.8719483017921448
0.3278533977749723,0.3159288889579428,0.5226824457593688,0.879970133304596
0.4111336169005197,0.3816330911371339,0.7181571815718157,0.9465251564979553
0.11731175160264001,0.15263892908971702,0.47920792079207924,0.883456289768219
0.18207052811092134,0.18207052811092128,0.3989361702127659,0.8352497220039368
0.3413986626409397,0.3893780707938388,0.5802941176470588,0.8783369660377502
0.4228263945545099,0.4979324121412485,0.6068743286788401,0.9074670672416687
0.35285733014385007,0.34460178972075206,0.5647646813827573,0.857189416885376
0.31004874105464464,0.3449578839674484,0.48989800990180715,0.8710503578186035
0.4877956849311217,0.5530711031691574,0.6769717375777984,0.9571172595024109
0.13264759167412227,0.24761650580786526,0.309065934065934,0.8609198331832886
0.2170270915930465,0.2765132641839365,0.468257984705353,0.9037333726882935
0.46190252745944455,0.4686221573182493,0.6255971432666124,0.9095710515975952
0.04519265893088658,0.06675317640708749,0.2958984375,0.8088504672050476
0.18339066637907217,0.17123450092524226,0.5306874545469403,0.8715992569923401
0.5566644783932396,0.5704346472015743,0.7402155536770922,0.9092298150062561
0.4070672072665171,0.39046628144367296,0.6352388869871387,0.90279620885849
0.08792330837055146,0.1263026804937626,0.35118110236220473,0.8830009698867798
0.16012871741322532,0.22867647989438136,0.3937280902301479,0.8516477346420288
0.06393430688266227,0.14230715327204657,0.34942475124378114,0.8077729344367981
0.18248292152969406,0.18486963670411236,0.4968529340150962,0.8280994296073914
0.02440935651365434,0.04543198599343026,0.2502805836139169,0.8084730505943298
0.040824829046386304,0.1104479556707894,0.08333333333333333,0.8191519379615784
0.23933115010284958,0.28309565972180956,0.5331753554502369,0.9233770370483398
0.7054293455880775,0.7184897457086714,0.9226553448381,0.9804173707962036
0.39026469151711307,0.4115640128128832,0.6071655106939569,0.8276505470275879
0.32823451275012466,0.3819451616615619,0.6102475532527345,0.8602988719940186
0.40515809323728763,0.4026017631538908,0.5455543816725978,0.8788325190544128
0.4071651792954847,0.4513357056052068,0.6480207345259248,0.920117974281311
0.43796610894035837,0.46735866336716403,0.6325570545468683,0.9203199744224548
0.29640095400745814,0.309678733158773,0.5798969072164949,0.9231439828872681
0.36857838224116973,0.40289980291120936,0.6471717171717171,0.9203417897224426
0.30009862566438306,0.3132515629013381,0.5763187265037593,0.8760403990745544
0.05154337627145953,0.15511550090520088,0.28846153846153844,0.8054148554801941
0.0739673723564243,0.14266964374028368,0.4839719509140997,0.8841871619224548
0.20072655081296298,0.39142187163243775,0.44839755912420276,0.8667211532592773
0.12810922357327656,0.12715975261181842,0.3567653276955603,0.8398298621177673
0.24856694441877625,0.29692205993598425,0.5980036691051308,0.8938090205192566
0.6339704064341254,0.6485614278660147,0.8321185617103983,0.9605324268341064
0.5272118920939004,0.600456107598075,0.7982731554160126,0.9486765265464783
0.24944160855574957,0.27057949011516347,0.5289617486338798,0.8811962604522705
0.7418131855643226,0.7695046135183339,0.8175366370702633,0.9535568952560425
0.3856923149943764,0.38038972445180547,0.5780401608600869,0.9039790034294128
0.600357386078864,0.6099654752037482,0.7711080546381757,0.9512836337089539
0.3147188635528192,0.3381009201816966,0.6014306549065908,0.9257162809371948
0.6305914424660908,0.668194883835197,0.8556701030927835,0.9800965785980225
0.32701363899416763,0.33055038366684786,0.5725190839694658,0.8847346901893616
0.34700175695356056,0.4053112563514928,0.6410596026490066,0.9131662249565125
0.4665076711750423,0.6532466458589562,0.6418432757718472,0.9338358044624329
0.47538527325677404,0.5366551979187755,0.7282110091743119,0.9652986526489258
0.45127625446507613,0.4647952433454598,0.7875893704608947,0.9296812415122986
0.27802078134791636,0.2780207813479162,0.6911597005305171,0.887153685092926
0.362872614384485,0.4252623888379442,0.6489547622346679,0.8636647462844849
0.023160235033152364,0.043442845579938334,0.1698630136986301,0.798234224319458
0.3615218909452364,0.36836881004383865,0.5315406851058048,0.8811477422714233
0.3928703416442245,0.4205072246917891,0.6927150607078274,0.9082160592079163
0.249072600150762,0.30560197753383245,0.5576481318829808,0.8559176921844482
0.0745932224853342,0.23713320246552008,0.43080602417426156,0.8689228296279907
0.02146295243791772,0.06237923061531353,0.29695340501792117,0.789965808391571
0.33788839842815316,0.3561078114769869,0.5739795918367347,0.88949054479599
0.27098211583470044,0.5034231827546788,0.7062853414528055,0.9237862229347229
0.31044143558888093,0.36663409898970106,0.5921052631578947,0.9038405418395996
0.26619571617132476,0.3279171494535366,0.47141388468458173,0.88559490442276
0.3915930289902318,0.4472138668471144,0.631943278391949,0.9180353283882141
0.12522137966210647,0.1554953670860308,0.451797176778005,0.8224821090698242
0.1881289528487066,0.31256598502156163,0.4580441640378548,0.8264467120170593
0.20836881958412282,0.2418366358934393,0.44828795821721595,0.8619464635848999
0.706898876019762,0.7245235558693872,0.847673216497246,0.9581236243247986
0.4110368191295509,0.44535447091070296,0.6713592210756968,0.9001049995422363
0.4674590241626833,0.47000605985558125,0.7369987844130942,0.9326707720756531
0.3482369134278381,0.35635161620726713,0.5414922045206972,0.8760491609573364
0.2634333477440361,0.3096168826624292,0.6756849315068493,0.876316249370575
0.4828250460505583,0.4863059840096139,0.6492521780500135,0.9130464792251587
0.7073395735740273,0.759321440112662,0.7901084949215142,0.9268404245376587
0.6289868866690355,0.5607179758937678,0.8292557565789473,0.9530128240585327
0.11185144297480311,0.21992062963866638,0.6180473372781066,0.8948652744293213
0.10144699504144401,0.10063334159748147,0.31727091438098665,0.7958503365516663
0.5427189230568614,0.5548779903673191,0.7633697729316545,0.9422382116317749
0.2891784933232572,0.37157701525155246,0.3830769230769231,0.8714407682418823
0.027379217308443848,0.056045014758322645,0.2883720930232559,0.8170320987701416
0.5861137788133826,0.6067337731525327,0.822232927857401,0.9602668881416321
0.4627325048823599,0.47100704541319716,0.6714830062621949,0.8916898369789124
0.49155189479360945,0.5086649339962961,0.6869671767865058,0.9078422784805298
0.14612432574893433,0.18750248193085486,0.46875,0.8419156074523926
0.12067008283523631,0.16590387014219712,0.4505050505050505,0.897375226020813
0.6080105469061642,0.6280707732159371,0.8334728033472802,0.949887216091156
0.4203104131409055,0.453499952723921,0.6574378362658135,0.893997073173523
0.7487402156832422,0.7965670178751185,0.8650887573964497,0.9713789224624634
0.45451196696295826,0.46158633543841227,0.650720071198216,0.8972223997116089
0.7514772930752859,0.7514772930752862,0.7942949907235621,0.9547450542449951
0.08904202221802922,0.20934531874056878,0.3872053872053872,0.8690648674964905
0.35806253018895334,0.3518093193099912,0.6185183743382124,0.8974500894546509
0.07075494147561419,0.11187338538742793,0.3650793650793651,0.8555697798728943
0.43000007605628365,0.4204738736653511,0.6291547958214626,0.8909015655517578
0.5242581085450158,0.5251759203793279,0.8110389062368132,0.9298960566520691
0.5812795940271474,0.5837873603765689,0.8362536144462956,0.9769300818443298
0.30130404892785684,0.38789648054885667,0.605,0.9307888746261597
0.019427446513842185,0.03748131723822483,0.1769711574666767,0.792844831943512
0.2948557926611364,0.287689236249226,0.5379591836734694,0.8893755674362183
0.5842148803157107,0.6815758344756496,0.8114857410200548,0.9592695236206055
0.3492735645757275,0.34807944944262365,0.5586863894640886,0.8858820796012878
0.23114663823833642,0.2837485271248374,0.5150394477317554,0.8844453692436218
0.5081327481546147,0.6147881529512643,0.6614583333333333,0.9429728388786316
0.3734832062562987,0.3865695385532104,0.5306797275123066,0.8992418050765991
0.5906188540025036,0.6278849341135279,0.7568389057750761,0.9450791478157043
0.05871070411749374,0.11117462373065541,0.36769820218096083,0.8512884974479675
0.2082198320914845,0.22816849039973947,0.608881808224634,0.8560742139816284
0.04361453072458877,0.06450646302256759,0.39646506918387936,0.8340646624565125
0.3342482033198789,0.34598680620406924,0.572297003907946,0.8332853317260742
0.06627883802743564,0.09772992164303734,0.3304360216585922,0.8803831338882446
0.37596471087465394,0.46350220404101067,0.6722529093513757,0.9324657320976257
0.401922940951434,0.3894085963952555,0.551399089516267,0.8838371634483337
0.32209597285956,0.34601528779780305,0.5549208019267284,0.8833963871002197
0.2152971203854131,0.21189483193147335,0.5328135152696556,0.880606472492218
0.16008724961429593,0.20804739062986946,0.4627493089031551,0.8538435101509094
0.1898233647036661,0.2233065792761575,0.4900835687382296,0.8822010159492493
0.610518354304966,0.6105183543049659,0.7258064516129035,0.9419985413551331
0.5420890779002704,0.6155444148914834,0.7861258083480306,0.9075496792793274
0.2752699094387329,0.3207714281451773,0.6218692022263451,0.8925362825393677
0.4405225569394662,0.4485123218451925,0.6828873038516404,0.9065053462982178
0.2746757937965654,0.2758052194442854,0.5232954545454546,0.8802641034126282
0.39906193593458006,0.5335343825807727,0.6388748502545671,0.8972795605659485
0.2571189966998064,0.2692655259181613,0.5337551216070766,0.8508955240249634
0.16800102974369996,0.19158569918303922,0.2820657630522088,0.7784737348556519
0.4935578819979932,0.5024331618720054,0.744140625,0.9401831030845642
0.5316967153331754,0.5702822264405544,0.7114285714285714,0.9314367771148682
0.38376797444789135,0.375723247931804,0.6702482876712328,0.9203760623931885
0.6080253214198359,0.6080253214198355,0.6802398989898991,0.9138485193252563
0.44483171451606096,0.4421557538328007,0.6960019664638197,0.9371134042739868
0.3212048973925048,0.33572987936487464,0.5514416591726619,0.8963863849639893
0.2311085476125148,0.27312123707534697,0.4750237694726834,0.9175388216972351
0.23578316044531802,0.22637359354764464,0.5378086419753086,0.8441157341003418
0.12882069180849398,0.12882069180849398,0.4078878406708595,0.8653866648674011
0.25976575515395345,0.29102610745584184,0.5570295355613916,0.8734843730926514
0.6751747652903846,0.6317206273866335,0.8371826684481771,0.9668219089508057
0.29987936686028754,0.316697451015047,0.5540256847205685,0.891985297203064
0.5910977658301679,0.6711037729841243,0.7306676509480278,0.9073631167411804
0.25699685690433,0.2572114682453164,0.6163249746733647,0.8804441094398499
0.05022037190492093,0.09030367376343264,0.25813692480359146,0.848217785358429
0.43012508513132625,0.3768499164492418,0.5751811594202899,0.9330253005027771
0.07151812133565257,0.1218050120953513,0.35890054786888287,0.8476718664169312
0.19971237291544927,0.19928950404960782,0.4637712631197973,0.9047459959983826
0.30620490882364887,0.2948993986902436,0.48681640625,0.8627777099609375
0.474502430440818,0.5255417835482183,0.7422508426494844,0.9262371063232422
0.040824829046386304,0.07809849842300637,0.09803921568627452,0.807242751121521
0.4548191559358969,0.4371768915520607,0.5893491124260355,0.9116913080215454
0.43685883991087016,0.5121385990181584,0.6373417538775714,0.9064973592758179
0.32241318603049923,0.31631566811456013,0.633348566951753,0.8876110911369324
0.40902739379830433,0.4216890913810254,0.5823023130715438,0.8335492014884949
0.320944743666758,0.32605969803693696,0.557781898491541,0.8654114603996277
0.45739200093171895,0.48439637586341744,0.6932314410480349,0.8878065943717957
0.06058471765342645,0.09044254306049712,0.3946803946803947,0.8389130234718323
0.6503386691979853,0.6514613449066714,0.8810643991712706,0.943292498588562
0.7749447859642268,0.7899756945192727,0.8464084558554605,0.9703717231750488
0.20536337741589905,0.2001670147593021,0.5751959428307977,0.86336749792099
0.4935578819979933,0.537284965911771,0.8353033884948777,0.9599143862724304
0.20406386652727992,0.2228012779155529,0.5414930555555555,0.8750119209289551
0.2654328280935101,0.2954981336491592,0.676763589686349,0.9004400372505188
0.44165185968518156,0.44165185968518167,0.7195980897348068,0.9191558361053467
0.3871795745157579,0.4621322382061527,0.6244495759567844,0.920574963092804
0.27207494191587045,0.3022544453543516,0.4411152725759467,0.8326666951179504
0.2963580146569141,0.29436279607637356,0.5861141542590975,0.8965916633605957
0.3159369197597501,0.4282606171512528,0.5598079992543661,0.8933157920837402
0.33887143631861766,0.36821398145189976,0.6401209677419356,0.8966019749641418
0.2534635289703186,0.24819294221189864,0.4612916165262735,0.9065291881561279
0.368476710110977,0.3684767101109771,0.5222023098367186,0.8906979560852051
0.3947270757244098,0.4466049664590633,0.5793235114222769,0.8701746463775635
0.17112018824070996,0.16705156860457826,0.3817972350230414,0.8353573083877563
0.37993208995593925,0.4346171586340754,0.6312440148044621,0.9214732646942139
0.3909859206840893,0.39087690466326547,0.6013736949643073,0.9140045642852783
0.013961492464016846,0.027757915716335905,0.04854368932038835,0.7517686486244202
0.09578464408619825,0.14563331524569784,0.37166666666666676,0.8709941506385803
0.4409774564143266,0.4352118053888898,0.69281045751634,0.9358295798301697
0.28577933090423213,0.2859826603326731,0.6024896265560166,0.932447075843811
0.34811702106106046,0.39162965981317305,0.7082342531659569,0.9290409088134766
0.35659974581698606,0.35556579666945864,0.5739795918367346,0.9291867017745972
0.2761188515192935,0.2728126594671588,0.5136986301369862,0.8818777799606323
0.1504714944518938,0.22067731046885505,0.42598704314875935,0.8531267642974854
0.45241115647257263,0.4633063645606289,0.5767204344654293,0.8984946608543396
0.2428628370448468,0.27646941366865535,0.5188596298412977,0.8750683665275574
0.13541918833204125,0.21350405596135488,0.3648894590804666,0.8670386672019958
0.3622635182523196,0.39306903720818215,0.5844352336876367,0.8755592107772827
0.41234701017167624,0.46545561555683757,0.7183257918552035,0.940139651298523
0.4193133843029198,0.4449407064562646,0.6870660565694398,0.8999137282371521
0.3973745282780906,0.4730107913990299,0.7123081790855877,0.9201516509056091
0.329340597116918,0.3817666460451127,0.6803513071895425,0.9151766300201416
0.022192938454540425,0.06316184084967408,0.2137489456330036,0.8483760356903076
0.19380831100952253,0.25058555176885583,0.41348718903157766,0.8609572052955627
0.4349382868026205,0.42764743438971736,0.625,0.910869300365448
0.3918189150070214,0.47587330964125213,0.8220833333333335,0.954889714717865
0.17598323926569753,0.19732838044707793,0.41575370889096375,0.8752185106277466
0.018798317647335087,0.03716499092256817,0.12295081967213116,0.8342987298965454
0.026448980066783433,0.05988582875155427,0.23168687764961055,0.8153229355812073
0.31549091961368375,0.305305618911559,0.6166375799883652,0.9251538515090942
0.2092099685799911,0.21261287255178296,0.4544465715280194,0.8504632711410522
0.2865885239940098,0.2865885239940098,0.5341490635888503,0.8859230279922485
0.2857665905038373,0.32048337801839133,0.49778761061946897,0.9077854156494141
0.20447194980353048,0.1934884374107348,0.33860935081622523,0.8275362849235535
0.12131756417616475,0.2824099048856542,0.33083645443196,0.8300352692604065
0.27809786697970185,0.31041021921911677,0.5456349206349207,0.8891392946243286
0.06899059353969292,0.11520839644704113,0.4171255506607929,0.9041531085968018
0.3474483058545365,0.38002588146683836,0.5644314868804664,0.9092638492584229
0.6828615199870793,0.6930977286178778,0.8337390739185063,0.9534715414047241
0.39161152911140695,0.4083061692900798,0.6810367996872567,0.8967289328575134
0.06915019870070739,0.1009450998943458,0.41105990783410135,0.8879452347755432
0.07289334177359764,0.10900096978029115,0.469957729468599,0.8479010462760925
0.2646500792682444,0.34354764095377227,0.5614338235294118,0.8841058611869812
0.454959379871877,0.4624222725086507,0.6362581372984168,0.9139022827148438
0.2890541025694289,0.28905410256942893,0.6207221350078495,0.8969051837921143
0.3993693462177243,0.3974260132942709,0.6451847378779746,0.9026480317115784
0.5383261513974482,0.5656248013632591,0.6688904494382022,0.9259234070777893
0.26645310913690023,0.2616761755687584,0.5090890522875816,0.8758552074432373
0.19183814473526356,0.198868692524771,0.4702152060986305,0.8807437419891357
0.33626145493930953,0.3996921471392425,0.5898675259577515,0.9217813014984131
0.26077040068687457,0.25494042141080053,0.5253507653061225,0.8484278917312622
0.3811228251371368,0.39111042568065213,0.5884128285727301,0.8922049403190613
0.742592112143017,0.7793235419250891,0.9026803862132325,0.9182124733924866
0.7489737879614417,0.7608329198748741,0.8411584159704697,0.9491897225379944
0.5846195838941447,0.5764944387429379,0.7264315597648932,0.9369040727615356
0.0914280772648308,0.13671686390736432,0.6044845842416693,0.9171028137207031
0.7245511487202049,0.7267072830982373,0.8176206509539844,0.945399820804596
0.3256852650511273,0.3425893670044228,0.6052522848596031,0.8902574777603149
0.3711549089252006,0.3643558737500422,0.5757452540089963,0.8895098567008972
0.1796994420258741,0.2185654329915497,0.4594726747170219,0.8558341264724731
0.1624355752882384,0.1832567180568652,0.4437810945273632,0.8878031969070435
0.15083364266523736,0.1446920532195634,0.4394538268056055,0.863806426525116
0.24191823008805927,0.3363021397665154,0.47938645716423495,0.936859667301178
