BLEU,SacreBLEU,METEOR,BERTScore
0.1778279410038923,0.0,0.5,0.9999997615814209
0.45022125383821326,0.4892873619302575,0.7094461659534701,0.8984047174453735
0.430133658158463,0.44606943028718865,0.5942897400991461,0.9009949564933777
0.1269671099359162,0.12375014058897958,0.42936288088642655,0.8707737326622009
0.5124236530135767,0.5817937778137412,0.6816901408450704,0.9263129234313965
0.6319211739683717,0.6455714066623374,0.8974740633791287,0.9292205572128296
0.16148074245492208,0.17344412518656946,0.3901909722222222,0.8275516629219055
0.29898984447859595,0.3318391689127631,0.6981521018920709,0.9111219644546509
0.45543693051253836,0.46750943220565544,0.7176803398257726,0.9431564211845398
0.5764893024517926,0.5790507694935161,0.7983904789341096,0.9339780807495117
0.5319136465800909,0.5865866318508237,0.7128063770153752,0.9407466053962708
0.3601672330939871,0.4196190479810462,0.47800671677573003,0.8174042701721191
0.49283840929464423,0.5445889401466425,0.72971159228078,0.9049250483512878
0.38483033095320746,0.4943208456610079,0.6168660567675346,0.8957188725471497
0.36649193355182536,0.38718360555449693,0.5530048076923078,0.8239425420761108
0.5910133513247372,0.663727247390531,0.8428752625485096,0.9410237669944763
0.5278209207039789,0.563384991235672,0.820303710936955,0.9109013080596924
0.4399099027354851,0.49376129946271385,0.6992252898156924,0.9498268961906433
0.45262477335229256,0.48381414622191243,0.6691919191919192,0.8858916759490967
0.6218869649089177,0.6359200003939424,0.7948877805486285,0.9371587038040161
0.567331981639065,0.5875000069785173,0.7485475040257646,0.9060479998588562
0.40507101948729113,0.4448317145160609,0.8195066557314995,0.9405998587608337
0.8129212088505312,0.8332398786872514,0.9487556437476412,0.9805895090103149
1.0,1.0000000000000004,0.9995,1.0
0.24645013697131238,0.30861394216837684,0.5493351186628498,0.8822238445281982
0.3265950657379275,0.361671286213429,0.5443825339597217,0.8647699952125549
0.5577711063251662,0.5771078913798136,0.7095046854082999,0.9444281458854675
0.15833672839657356,0.15507452187001436,0.42522334377537996,0.8866272568702698
0.37338003005443665,0.4075354857952746,0.6013005617977528,0.8414239883422852
0.8438976966354963,0.8249829784624229,0.8959406316125684,0.9757210612297058
0.6733875638869624,0.7084569434875476,0.8716143428747307,0.9710100889205933
0.30145764040543005,0.358331227986815,0.6162621936711873,0.8810126781463623
0.3294964112039967,0.3554556419658356,0.6025884368596097,0.8734890818595886
0.479630128359099,0.5589013570918797,0.7647993058699262,0.9313203692436218
0.5761982509413803,0.5953156503745218,0.7541678540894842,0.9414991736412048
0.674363352915248,0.6937167428259038,0.8322399442371562,0.9473848938941956
0.6416504403712644,0.6751764507888635,0.8146606603704362,0.9370125532150269
0.24345340103810414,0.2789287911664368,0.49460827464788737,0.8235079646110535
0.38595669889523143,0.39113029901217083,0.6348696256548612,0.9248522520065308
0.5420763753421629,0.6427465049631101,0.8220927152317882,0.9493641257286072
0.4879104131241425,0.5102292447484836,0.6680586907449211,0.9242139458656311
0.5763057925173634,0.6306025618352404,0.8342257275292535,0.8758344054222107
0.5351193058903464,0.5823279292500136,0.863388136138408,0.9578379392623901
0.44651754110190417,0.5205125411276869,0.755176262315271,0.8971174955368042
0.3785337839658646,0.39022736644855677,0.6714244521337948,0.9002256989479065
0.7522628935554386,0.751336436968219,0.9079148651506879,0.9560951590538025
0.7110627834602344,0.7557875476737742,0.8532585470085471,0.9716389179229736
0.6771354944502164,0.6847170831463779,0.7940670179555871,0.9382545948028564
0.6813943375905714,0.7054730598039086,0.8032258064516129,0.9639508128166199
0.28726074896875714,0.34548067282818773,0.6350025243398782,0.9278927445411682
0.33735203215344817,0.38439175316284685,0.6142948250728864,0.8768889307975769
0.2051814716304945,0.3589880582614054,0.5767204344654293,0.9113067388534546
0.574838690783537,0.6306557705238879,0.8088107802726027,0.9520951509475708
0.5794916900513627,0.5983020909434036,0.7025637622387236,0.9247035384178162
0.5935685296304065,0.6454403383620574,0.7055111036847235,0.9365943670272827
0.5751423275890559,0.5651840631615823,0.7654873543620349,0.9272573590278625
0.1459828909676529,0.15007987462257547,0.3470428719008264,0.8607107400894165
0.4246830191023565,0.5062449158389939,0.7011125793242957,0.9483458399772644
0.28149018369595064,0.29610227527634875,0.6552631578947368,0.889018177986145
0.537793026588721,0.5662012460939744,0.6891652652152174,0.8687728047370911
0.5062824766296657,0.5194713288764202,0.6110009311979755,0.9093706011772156
0.27786062810253165,0.2896361588552068,0.5380116959064327,0.9116063117980957
0.28254292734082,0.3633745139093746,0.6256275100401606,0.9156094789505005
0.5626708174177895,0.613188088559286,0.8032650680881241,0.9066551923751831
0.5411668461990086,0.5844490769401962,0.761562933576136,0.9308468103408813
0.39628451141113297,0.4061161881173146,0.5086107074743439,0.8221187591552734
0.5104779149627351,0.5447839456252825,0.7685185185185185,0.9267035722732544
0.5343791128267275,0.5715864155546616,0.7419064748201439,0.9246749877929688
0.6620884441109901,0.6945118459758451,0.807416860224347,0.9423671364784241
0.6142815211556908,0.6508545071244807,0.7925061596392543,0.9490260481834412
0.6305525886042102,0.6360028888616912,0.7663164076808738,0.9433276653289795
