BLEU,SacreBLEU,METEOR,BERTScore
0.0,0.0,0.0,0.8036255836486816
0.2101858448745239,0.2655794682180336,0.5271084337349399,0.8633697032928467
0.4401188452574979,0.44291506877418757,0.5219422856532203,0.8843361139297485
0.1302352098354987,0.12679971720555383,0.40697399899269704,0.8755741715431213
0.5835361904982742,0.6129838316297742,0.7164737239925211,0.9361452460289001
0.7432254773174188,0.7539221180326287,0.911627591712545,0.9807417988777161
0.1306551525096198,0.14391999842740447,0.33450617283950623,0.8284139633178711
0.3579141280308305,0.38780962066400504,0.754985754985755,0.9210136532783508
0.4817752370994527,0.5139167298801091,0.7397547627258977,0.9492468237876892
0.4701864740765863,0.4657110858644712,0.6974718973760329,0.8939803838729858
0.31202607085868916,0.3899205569479511,0.553694099342276,0.91036057472229
0.4359133265799489,0.5031536971668581,0.5972603081935749,0.8281728029251099
0.5333832733675709,0.5854694843595923,0.7851131738098289,0.9478213787078857
0.39679872704121716,0.5188559786115104,0.6177325581395349,0.9059602618217468
0.41622495747397875,0.44384576166780443,0.5024984984984985,0.8328193426132202
0.6651195068614454,0.714160188596961,0.8616219579646017,0.9527605772018433
0.5123035598779817,0.5374981173799779,0.7997819100091828,0.9107450246810913
0.3913387578153155,0.5197513291009697,0.7108208613875878,0.9065651297569275
0.37658235759856823,0.41258259213282455,0.6265573981783812,0.8743623495101929
0.4495630488337354,0.484810401559393,0.7430231281276309,0.9127237200737
0.4144939133731805,0.45337420439227505,0.6502529292192636,0.8959944248199463
0.13141318614533623,0.1766290326073368,0.46587814280263673,0.8533022999763489
0.7544258654136045,0.874260849023039,0.926683397431719,0.9337140917778015
0.6496350258549114,0.6496350258549114,0.7060399917542773,0.9099918603897095
0.23418123261847473,0.28489318277723963,0.43557475582268973,0.8625630140304565
0.2380916130100866,0.2831023137345829,0.5065132648492328,0.8584885001182556
0.4374126034082234,0.46317168748835935,0.7469730140291305,0.9336642622947693
0.1730307790782461,0.22076243782528152,0.45396075496409943,0.895631730556488
0.2839851802238057,0.3165017069507602,0.5049792205755509,0.8426913022994995
0.6796076884985626,0.669939887836911,0.8320844455503776,0.9634127020835876
0.6405970675455125,0.6796499723161422,0.8716143428747307,0.9685445427894592
0.22777893737841776,0.2721583817769503,0.5759734300572478,0.8669753074645996
0.43721925100039555,0.4651945720648538,0.6476462303727676,0.8866323232650757
0.42914286553488445,0.49410810471120636,0.7098197125284861,0.894686222076416
0.5761982509413803,0.5953156503745218,0.7541678540894842,0.9414991736412048
0.4642759755986396,0.48674738824758457,0.6698097982708935,0.9006825685501099
0.5342978048320187,0.5730946141739583,0.6952069256756758,0.9175994992256165
0.2053018453108908,0.25415229527140876,0.5016741071428571,0.8363040089607239
0.31440023402331596,0.35925455618088553,0.6507592190889371,0.9020159244537354
0.6770927588218635,0.7349257738078724,0.8635848126232742,0.9669023752212524
0.469387949789141,0.49485104506379574,0.6794793797845078,0.9260880947113037
0.5947037547167401,0.6403961323401864,0.8095259044132624,0.8819926381111145
0.5979368536299254,0.6346012363301984,0.8159983606008899,0.9537935853004456
0.2927057121559396,0.3446913316729032,0.622176232255808,0.8936983346939087
0.32678372002009737,0.34056660912769254,0.6302521008403362,0.9117741584777832
0.764956570241701,0.7634684933964982,0.8910234726450565,0.9553462862968445
0.7857068756998644,0.8186473518764216,0.8966788282264472,0.979348361492157
0.626798268451169,0.64724852767838,0.7496225916721454,0.9336467981338501
0.4243192133985088,0.4871420959775723,0.6306188925081434,0.9439803957939148
0.4718466640352124,0.4939642912611768,0.7362551109813084,0.9499024748802185
0.4152013782579461,0.4671394547474754,0.5943115900070536,0.8811284303665161
0.33179134500875873,0.40860667332072803,0.6722475900558093,0.9137321710586548
0.5207956806360529,0.5887212094457194,0.6307724811288699,0.9099816083908081
0.34339441014381766,0.40121405438543134,0.5374466757642552,0.8924139142036438
0.4312178696022464,0.5139776609690753,0.6805479280426816,0.9126281142234802
0.5119740530886379,0.4909598600331234,0.7125893835795187,0.9028840661048889
0.24267420198920692,0.27594367567728295,0.5126953125,0.8773149251937866
0.4246830191023565,0.5062449158389939,0.7011125793242957,0.9483458399772644
0.28149018369595064,0.29610227527634875,0.6552631578947368,0.889018177986145
0.5778488368540551,0.5977730979522117,0.7013443727492582,0.8728615045547485
0.559802268236103,0.5626225848287353,0.6006566664520698,0.9089890718460083
0.41366763892346736,0.4231205834368735,0.6431398416886543,0.9198426008224487
0.27748702735605824,0.3579141280308304,0.5888888888888889,0.9081919193267822
0.6107324649366247,0.6434939327099252,0.7282320572488364,0.9298722147941589
0.49913240542682724,0.5294456952296221,0.744602317611999,0.9316114783287048
0.3996019563995964,0.4097394143621921,0.43529173328529286,0.8534587025642395
0.5650778601333613,0.5861031775525674,0.7796405873328951,0.9373088479042053
0.4318099932234949,0.478664161687259,0.5059294990723562,0.9117936491966248
0.5270273396725496,0.5642158405111458,0.7128785543371353,0.9193741679191589
0.5392442857827565,0.5881414288228788,0.7023098072535299,0.9107083678245544
0.4747256080637365,0.4893091761100553,0.6526898734177214,0.9096478223800659
0.2824099048856541,0.3498330125272251,0.5681818181818182,0.902015209197998
0.3976831714615618,0.3785239991701026,0.6380670611439841,0.9169341921806335
