BLEU,SacreBLEU,METEOR,BERTScore
0.1778279410038923,0.0,0.5,0.9999997615814209
0.20183839417980143,0.2574218041876144,0.5065961780968087,0.8851175904273987
0.45677023187402427,0.47218279668956487,0.5968596845021056,0.9021520614624023
0.1322148042039212,0.1286057341226582,0.39217755267137977,0.8779400587081909
0.3178710771330059,0.4081584151912103,0.528169014084507,0.9060696959495544
0.4877298569700455,0.48336527426329284,0.7942310782580748,0.940509021282196
0.1306551525096198,0.14391999842740447,0.33450617283950623,0.8284139633178711
0.3090015909429233,0.3384559194484391,0.6981521018920709,0.9108915328979492
0.4621148098801735,0.4788891922776691,0.661764705882353,0.9330247640609741
0.5278704584405622,0.5233560850982462,0.7509570747217805,0.9261151552200317
0.46204190010938384,0.49908418042899333,0.6393857583691512,0.9224738478660583
0.3845398278713538,0.4655786364515142,0.6170621819544498,0.8200129866600037
0.4738603725810721,0.5295054263646252,0.6878525907179669,0.9219480156898499
0.42869556959966587,0.5344518031642855,0.6257735560287463,0.902744710445404
0.3460947457809233,0.3892399909086757,0.5745076366559486,0.8333632946014404
0.6425548137379153,0.6958448998923912,0.8382861182384668,0.9519750475883484
0.49161492579579924,0.5288398386307427,0.7974920745695768,0.9146026372909546
0.4215795796305807,0.47258720491797135,0.7063829787234043,0.9280006289482117
0.3909859206840893,0.42476338508515527,0.6378489533407948,0.8725730180740356
0.4723708689393235,0.5055774211439457,0.7954919438173026,0.9202339053153992
0.4547248857714694,0.47014507489002016,0.691667673460951,0.8889895677566528
0.16047214752482822,0.20458802816410496,0.5234004600291039,0.8681589365005493
0.9100365300271298,0.9196822664155296,0.9917520843664701,0.9868264198303223
0.6496350258549114,0.6496350258549114,0.7060399917542773,0.9099918603897095
0.170595737016168,0.1691896235111172,0.4036199095022624,0.8250769972801208
0.24473798291005006,0.28525588784991396,0.4799841276534227,0.845705509185791
0.18992435055904786,0.2409062628019322,0.6156657881526104,0.8705527186393738
0.1730307790782461,0.22076243782528152,0.45396075496409943,0.895631730556488
0.5930375486728965,0.630760099418865,0.7801664355062414,0.9412811398506165
0.5645052754165096,0.5612518756798353,0.7296698872785828,0.9365348815917969
0.7598538528219758,0.7851423082309352,0.9001677137360897,0.970222532749176
0.19364158150028551,0.24241747893271332,0.5345199261619379,0.8587589859962463
0.22429457097603636,0.2741998257441105,0.5790420301665975,0.8644593358039856
0.6147846630109972,0.6831619202675205,0.8022785356599755,0.9368347525596619
0.4836299098607122,0.4862844516680566,0.5921885995777623,0.9263518452644348
0.42025221406271446,0.4571066216599128,0.6698097982708935,0.9049869179725647
0.6288737300172274,0.6650381030021894,0.8154309200945015,0.9430144429206848
0.276606234184369,0.3082041905362761,0.5248417414671985,0.8289760947227478
0.35845135388686883,0.39825445594172587,0.6027053140096619,0.8992987275123596
0.5469211497705809,0.5977542372403114,0.7928623988226638,0.9458272457122803
0.3458101551879511,0.3812321221568488,0.5555481683398709,0.8974738121032715
0.6253041097136736,0.6593427567948376,0.8566260433402562,0.8780468106269836
0.2134867005213415,0.20315529420776152,0.625,0.9098570942878723
0.4216890913810254,0.46181382506716107,0.6816125464964311,0.8819353580474854
0.3787817023130558,0.39042154292379216,0.6799234958316909,0.9363129734992981
0.725609877095715,0.731619635274658,0.8653538503253796,0.9463937282562256
0.7084848699113824,0.7540448855198448,0.8738884058634208,0.9705408811569214
0.6489032136621952,0.6671579281439495,0.7599011931394483,0.9355978965759277
0.45812487506402666,0.5037338022165779,0.7329852479044975,0.9262793660163879
0.4177846869556757,0.4527696252950924,0.6785046728971962,0.9327614903450012
0.39696796913878485,0.44596370043835143,0.6333294460641399,0.8948772549629211
0.29193551542671065,0.28507977179516075,0.4606156017588621,0.8953794836997986
0.49132673222201045,0.5888432621924387,0.6135710305841665,0.924073338508606
0.44350901501140416,0.4964364016156828,0.5961897287736941,0.8987328410148621
0.5789595981358345,0.6376072498313424,0.6862843730688252,0.9291076064109802
0.4864251118272176,0.46690595822611053,0.7320306243781698,0.8971670866012573
0.24267420198920692,0.2801577750270946,0.5126953125,0.8891682028770447
0.4246830191023565,0.5062449158389939,0.7011125793242957,0.9483458399772644
0.4068416364456384,0.39633627821569817,0.6110141424991049,0.8824591636657715
0.6451053133389115,0.6704054042131429,0.7734113712374582,0.9331403970718384
0.46867634235849187,0.47704553798888255,0.5784305993690853,0.8883492946624756
0.36082769713864316,0.3786643779553257,0.6185183743382124,0.9172208309173584
0.20997823319853734,0.3066295391469651,0.498425271998473,0.9016780257225037
0.6126286594884289,0.6390414891859022,0.737141405269033,0.9063067436218262
0.6051941316772782,0.624042498595013,0.8346932114882506,0.9341485500335693
0.37317201641014935,0.3896908408710614,0.5377450423857099,0.8658156394958496
0.49620773637341964,0.5298226497909895,0.8294185923815555,0.9204069375991821
0.4750368458513746,0.533266846599244,0.6328489670815662,0.9216173887252808
0.5250218956234867,0.5602232577350224,0.7505075391238702,0.9138515591621399
0.27713946222872327,0.3475580395195387,0.45856525239795554,0.8615277409553528
0.2700531598117409,0.2985749569166268,0.49499296486831107,0.8855950832366943
0.39938791763778786,0.4398917247584221,0.5948372615039282,0.9002863764762878
0.4072727798123019,0.3868481818545348,0.6380670611439841,0.9109364748001099
0.3490887612501173,0.40128133794564297,0.47678389258465126,0.8689772486686707
0.20522572280206466,0.27101219708606794,0.5514705882352942,0.9105939865112305
0.46892438882117243,0.507196093945688,0.8737244897959183,0.9645670652389526
0.6586955271103722,0.6926808544547097,0.8287671232876711,0.9661784768104553
0.45539075357317976,0.5362345368775144,0.680035812436812,0.9439767003059387
0.36066195600189016,0.38672539481509965,0.615853829150228,0.8502089381217957
0.42882401770389644,0.4672215587004528,0.6918552621369269,0.8661540746688843
0.4552488712883087,0.5261011430236396,0.8052996085516412,0.9649795293807983
0.052467375825242975,0.10326223008229825,0.3423312883435583,0.887669026851654
0.48633831680799433,0.46825687910244035,0.6105769230769231,0.884639322757721
0.8578928092681435,0.8806626677278208,0.943675509419454,0.9807360768318176
0.7044371001527127,0.72268544748151,0.933513141555473,0.9681457877159119
0.47138113848588986,0.48607205230129524,0.789460102553957,0.9471886157989502
0.6646817937381975,0.6646817937381975,0.8476629204558992,0.9739578366279602
0.5119139560355037,0.5838307914610643,0.8200152207001523,0.9553259611129761
0.233320113722362,0.24470637680282292,0.5193475934216675,0.8444750905036926
0.47851729055526243,0.4962748170023052,0.7088126758392107,0.8986716270446777
0.6455296101786541,0.680380395575099,0.8079646017699116,0.9448912739753723
0.2918271110182603,0.35598612929366963,0.6568655169164076,0.8673941493034363
0.4845766087853281,0.5367532631666344,0.7738425925925926,0.9710032939910889
0.6709262207161127,0.6839707209474044,0.8612455768192521,0.9586065411567688
0.33999677167048376,0.35849862455346776,0.6029013125336996,0.9006617665290833
0.48673078940419606,0.4991383405036513,0.7564443064753495,0.9179525375366211
0.03266828640925502,0.10229197414177778,0.17045454545454547,0.8160132765769958
0.5198919360797354,0.57850385208919,0.746779388083736,0.9116294980049133
0.4174441728660793,0.46453883103483007,0.6409201658070437,0.9062508344650269
0.6467843638084008,0.6296129633243316,0.8293356765143598,0.9422879815101624
0.7986960288678484,0.8287371816081468,0.8974060380214853,0.9721699357032776
0.5115135224889812,0.5044499537067699,0.7525853984404105,0.9061139225959778
0.044956981756297976,0.11728147369287814,0.48450292397660816,0.8397549986839294
0.8242367502646054,0.8507331335123531,0.8458359821996186,0.9907529950141907
0.5496171433259105,0.5816465508125312,0.7177033492822966,0.9532506465911865
0.2860959200146244,0.31912799549271004,0.6376301352738184,0.9285867214202881
0.26973554404309397,0.31418087681869644,0.6413413413413412,0.9263961315155029
0.25644964596501113,0.25913660010262896,0.5595152661795407,0.8732218146324158
0.26138257995169656,0.2931103651355713,0.6448137888581102,0.935012698173523
0.30295380562963625,0.34112593538739494,0.5873678001095521,0.9220681190490723
0.3015190358993922,0.3035892382470182,0.5992715122142115,0.8686139583587646
0.6447356758181758,0.6796851300670881,0.759144647859501,0.9333631992340088
0.7111583519118959,0.7569120200498599,0.8457341269841271,0.940021276473999
0.40489936706391494,0.4065047332911216,0.7480332409972299,0.8956294655799866
1.0,1.0000000000000004,0.9993141289437586,1.0
0.30064356811881215,0.3007112739778449,0.5647590361445782,0.9398674964904785
0.197516957569183,0.23275118953744553,0.6038563004345127,0.893095076084137
0.5534621440398739,0.5544357387638142,0.806959769623357,0.9308715462684631
0.17376436413676968,0.3104287905740652,0.44436244362443633,0.8233674168586731
0.19505869751154717,0.22600616245340985,0.3922547955121245,0.880852222442627
0.6133254727315902,0.6808559078480566,0.810463007994969,0.9357287287712097
0.423628109114339,0.4486028989575794,0.535100256856409,0.9348087310791016
0.5061670140261408,0.5448435728297681,0.8002649675099361,0.9216442108154297
0.47447509265392074,0.45485915675451083,0.6849693593314764,0.8384804129600525
0.563110431883946,0.6203248436415176,0.8170012480638295,0.9372979998588562
0.06703084558950244,0.11198949699712925,0.5175952237435059,0.8257067799568176
0.49112678367003465,0.5013914077575518,0.7117647058823529,0.8817451000213623
0.6698414453498513,0.6958448998923912,0.8378349717388307,0.9702368974685669
0.27447938256311044,0.3228213880040184,0.6390039901780232,0.8961512446403503
0.762465858623486,0.7912619863720215,0.8813071895424837,0.9842682480812073
0.4556583400158136,0.4832833447550156,0.631887190159823,0.908903956413269
0.6970807034191925,0.6838626312597371,0.7973632812500001,0.9512208700180054
0.5083385442359358,0.5458861299716987,0.6599688266715652,0.9064232110977173
0.3018604761341459,0.292715729805845,0.6226937269372693,0.9150311350822449
0.02163211878762423,0.03705247205763761,0.05102040816326531,0.7142544984817505
0.603274923505795,0.6183531537071416,0.8203436612527522,0.9564912915229797
0.4635504995949364,0.50047320433528,0.6629302325581397,0.9095166325569153
0.332383234038728,0.38849060297182697,0.5125811620470865,0.8748330473899841
0.767349311147325,0.7748663286972075,0.8928286852589641,0.9461709856987
0.28553667714985814,0.37559045800409807,0.7164557277237894,0.9213623404502869
0.6375802935592931,0.6909543981442395,0.8460691094619668,0.9748478531837463
0.9025139799587886,0.9157103753711765,0.9640897511267882,0.9736053347587585
0.1561969968460128,0.29982213893423376,0.625,0.9393516778945923
0.5740749070357339,0.5707286316562615,0.9081324499787143,0.9407715797424316
0.4678157513593489,0.46601464859440817,0.7187914126689637,0.9024666547775269
0.32718164787653276,0.3823452832781641,0.4519080367363702,0.9174745678901672
0.26390647035436426,0.28377580201976615,0.5304852010528673,0.8888456225395203
0.4052220881364159,0.4622821354031133,0.6639085301639835,0.9082463383674622
0.3770375349591062,0.3868420432495002,0.5650008338042782,0.8748999834060669
0.4475481185888361,0.48960052134603943,0.5900872994854722,0.9243948459625244
0.6684286406911637,0.6777254125910016,0.844219838318372,0.9417351484298706
0.34378892832469216,0.39590490099147213,0.5320606060606061,0.9010220170021057
0.5319055924959666,0.5680674939232501,0.768845830697355,0.9198638796806335
0.8359830314367847,0.8479903131115124,0.9011977324896085,0.9789696931838989
0.5149642891221431,0.5281611876872789,0.6962371046845932,0.9238992929458618
0.6577444486914013,0.6615546660599871,0.8352694899495943,0.9353464245796204
0.37962255749018364,0.44908451444089453,0.5932628608015054,0.9076793193817139
0.6078955679034286,0.6229755293268658,0.8194244677016773,0.9336807727813721
0.3759878206843233,0.45368004452480554,0.671932839506173,0.8824682831764221
0.6447437104218695,0.7053154179685037,0.8560252142086163,0.9597442150115967
0.48252270726660185,0.5975986143642227,0.6479051229707399,0.9252427816390991
0.48058420635169385,0.4719270193299883,0.7501769285208776,0.9601020812988281
0.6910209338833627,0.6948589084043642,0.8581828626636898,0.9266316890716553
0.6590130612371056,0.6809354000776102,0.8034692556634304,0.9561173915863037
0.4714461012845002,0.5367680391095151,0.7244976816074189,0.9274901747703552
0.32363534334465915,0.35518324856242034,0.4413728391497348,0.8941748142242432
0.20935445473275202,0.21384818100534875,0.5473801285219969,0.8976576924324036
0.6693702842204372,0.723687043248932,0.7562484489503957,0.9504614472389221
0.2480478997455517,0.3565758568506298,0.5170036764705882,0.8659704327583313
0.2211467557631335,0.2615759778218384,0.4673052894627239,0.8772380948066711
0.36311878173274054,0.38353691388179356,0.6810438978271146,0.8697123527526855
0.4344146531102991,0.44641102028674545,0.6636283097501933,0.904491662979126
0.39751094593417247,0.5595000760354328,0.5820358301747881,0.9113351702690125
0.37309904608686917,0.4285212134035147,0.6154632568359376,0.9090954661369324
0.6822330116328105,0.7172975179462976,0.8251039501039501,0.9398269653320312
0.18156432916700257,0.22585875322338553,0.4863367671460177,0.8559660911560059
0.7748018630249074,0.8080874902209193,0.8749635712273075,0.9478918313980103
0.5040114449659112,0.5237823496729741,0.6707162743609214,0.9091209769248962
0.15304406292355038,0.20345815219499105,0.3998064313616071,0.8713207244873047
0.4427389873319884,0.4891752130991125,0.6463116641648471,0.9164475202560425
0.2655313047976573,0.33639168313407636,0.5967943172744211,0.9009765982627869
0.5761233747599206,0.6375120998781577,0.7413772389923533,0.9410651922225952
0.2688051026870962,0.30039377363566144,0.5927061939249811,0.8588171601295471
0.08124643758248418,0.11154288433080789,0.4602777777777778,0.8309025168418884
0.6770578230153886,0.6793272817023265,0.856160458452722,0.9607245326042175
0.5649629290358077,0.6812077251136404,0.7105057471264368,0.9300473928451538
0.7979296449238732,0.8049749678120715,0.8783014448888409,0.9832255244255066
0.22907592069708077,0.2583734729035641,0.5492768415025764,0.9292039275169373
0.27296619451425014,0.2885270532957389,0.6109573813916087,0.8770376443862915
0.5756263252614774,0.598663915941226,0.7777571002739226,0.9486975073814392
0.7064427343447377,0.7517619525327028,0.7945154672631811,0.9573466181755066
0.42675634768225806,0.42523979124113453,0.6545803219840441,0.8838148713111877
0.2535899067394192,0.2981910029724193,0.5784051588549858,0.9004378914833069
0.5183571684980467,0.5345464043971269,0.6782476217410993,0.9169560074806213
0.5621504699924543,0.605315917416268,0.8070940995344179,0.9576768279075623
0.5471638601812145,0.5490464731209967,0.6871484910836763,0.9060548543930054
0.395829708059259,0.48593738187963065,0.5610062893081761,0.910175621509552
0.17767151869436426,0.22393902413160338,0.5079625992656477,0.883459746837616
0.47221459827863455,0.511811119553238,0.6604122907555754,0.8662955164909363
0.5908871032231056,0.6729289805408346,0.7866175567833027,0.9416486024856567
0.45439029704894324,0.4893464848483377,0.6016793969789626,0.8996863961219788
0.7598356856515925,0.7598356856515927,0.8300000000000002,0.9294549226760864
0.5208256326654538,0.6095824652091825,0.7407576033509378,0.9450709819793701
0.5927581867613054,0.6399973248705938,0.8367596186964531,0.9552106857299805
0.18257418583505536,0.20901812063080333,0.5401234567901235,0.8381897807121277
0.35849050477216204,0.40669493908019516,0.6299922322697893,0.9022876024246216
0.5432187770167288,0.5939476230362718,0.6631555153707053,0.9304957389831543
0.7570110515296955,0.7719092831669607,0.8756062204647616,0.9559839367866516
0.255983588825506,0.34610062626953997,0.49336630917159763,0.8623349666595459
0.18883473121878672,0.18559542135951204,0.4245443996996792,0.8102632164955139
0.453875919264285,0.48343890640017934,0.7592668558644974,0.9101799130439758
0.6541990517232297,0.6912405558317277,0.7966659436145063,0.942283034324646
0.5349230291107809,0.55375867172879,0.7269353264498896,0.9228896498680115
0.17681988003060098,0.1705968316627059,0.538168298192771,0.8457496166229248
0.19960198807747329,0.2730120862709067,0.6944444444444445,0.9691110253334045
0.39477739072015794,0.40158660726855705,0.5691966019040519,0.8759394288063049
0.6994351395645165,0.7072237899632765,0.8393672693758926,0.9428394436836243
0.3856948393297809,0.40434115882998384,0.7542531983664622,0.9213371276855469
0.35412968165085734,0.3630716142599353,0.5964187327823692,0.8852951526641846
0.3312319251782796,0.3540391806627742,0.6604162516324679,0.8878622651100159
0.5165811893286416,0.5476428242016776,0.7214895821896278,0.9316937923431396
0.5350191664770002,0.5675040693673075,0.7868801255097941,0.935709536075592
0.7064513168056319,0.7346063284698983,0.8661611701923446,0.9513659477233887
0.43439819307096883,0.48295541798126634,0.6876179464903753,0.8928665518760681
0.4596682905077594,0.49641330499278025,0.6980795425928893,0.935436487197876
0.3364545808561991,0.37073499680726213,0.6039481908465866,0.9321776032447815
0.10376723009295037,0.19251614434393563,0.48577605826126535,0.8272221684455872
0.17316703460835295,0.23266541684590067,0.5543025446440418,0.8920590281486511
0.6373632353963521,0.6513223960123493,0.779222692588469,0.9353302717208862
0.46563348805256366,0.4320037334011592,0.715702479338843,0.9046841263771057
0.27793281560194116,0.3040570398855628,0.5549799916529595,0.8494130969047546
0.5342972942733881,0.5624051936189017,0.7073825321757722,0.9283695220947266
0.7127133217395131,0.7537574234997827,0.8593661205734789,0.9725157618522644
0.4698619297666487,0.5059977655166471,0.7280108173076923,0.9391928315162659
0.5396630228087114,0.5736316367567837,0.7351868798078297,0.9216742515563965
0.5377399031673658,0.567933046771051,0.6884025540040576,0.9098411202430725
0.3860597752293354,0.5394823095728076,0.5664947648070011,0.9000760316848755
0.5380716977505914,0.5454966652138938,0.6664529914529915,0.9528942108154297
0.4697797260365216,0.5127203029723091,0.6560143437219849,0.9218081831932068
1.0,1.0000000000000004,0.9985422740524781,1.000000238418579
0.5728331556005342,0.583327034389971,0.7088618483433409,0.911624550819397
0.48063183543435695,0.5240147582934561,0.7400068718439705,0.9352656602859497
0.14780369303907487,0.23234417088409237,0.45636418966896974,0.8383689522743225
0.14591355550913016,0.3411488281065382,0.6942696075748453,0.9431015253067017
0.32371815141776134,0.3384750491141288,0.6609126984126984,0.8528130650520325
0.40543448971756263,0.4638663293840295,0.6936545109847218,0.921479344367981
0.7483285273256058,0.7746636268611637,0.8845098426403197,0.9664234519004822
0.5533672892476379,0.5664108387804293,0.7632173257309868,0.9375640749931335
0.4670259690945158,0.5659413507520403,0.7120253164556961,0.9305959343910217
0.3432418379558456,0.3837329568131604,0.770870076425632,0.9402300119400024
0.3457892035108622,0.3638295885708343,0.6088818082246342,0.9158723950386047
0.14287853938784256,0.27158966916788563,0.6165605095541401,0.9099441766738892
0.42986065946201735,0.4752472853701203,0.6653067166058163,0.9286175966262817
0.5148823669372238,0.5112488049881719,0.7861235140150562,0.9130535125732422
0.07266233607408884,0.10596134844143146,0.36062152133580705,0.8567044734954834
0.40021047265444887,0.4612863752834133,0.762175332311079,0.8887342214584351
0.06500593260343691,0.11339582221952005,0.3194444444444444,0.9410038590431213
0.22250253290431038,0.2046592065585361,0.6944444444444445,0.9379615187644958
0.7767415767091147,0.7923119750678677,0.9308616277257393,0.9677627086639404
