BLEU,SacreBLEU,METEOR,BERTScore
0.4657865236517848,0.5697103215270548,0.6969099276791584,0.986456036567688
0.30546557568178434,0.3055971035429904,0.5921798445664458,0.9549733400344849
0.3112484508354807,0.29696580449528587,0.5424926035502959,0.9503496289253235
0.20331710659744473,0.32079058840140123,0.3399885443089764,0.9366635680198669
0.5269003930556608,0.5329863408899989,0.8152173913043478,0.9853860139846802
0.3464020111658723,0.37786831241018864,0.703125,0.9598972201347351
0.3606039138675164,0.3519637575543304,0.654578644797428,0.9713158011436462
0.4482322899929852,0.47850269854866384,0.8190789473684211,0.9633066654205322
0.517047754571068,0.5326497602814717,0.7536332179930794,0.9622827768325806
0.4676469122476106,0.5364511225891574,0.7521035560395851,0.9665839076042175
0.5569084311856742,0.6037737432709288,0.8126521536658504,0.9357953071594238
0.7677653723106994,0.7884393719760133,0.8987753264571137,0.9815154075622559
0.4511728882304714,0.5654313452765819,0.672983099489796,0.9684716463088989
0.35901684296349196,0.4040175075231629,0.5453513426651484,0.9575149416923523
0.45725539550219185,0.5426348087937544,0.7227298364354202,0.969520092010498
0.5487100192618498,0.5689559914269708,0.8966047035543956,0.9782289862632751
0.5485410788232188,0.6131836408793121,0.756926592402171,0.9855942130088806
0.4836299098607122,0.5216370789167746,0.7156931738212529,0.9631302356719971
0.7728082326259648,0.778276065755731,0.893363599265456,0.9939514398574829
0.5434301601263285,0.5976267757752767,0.7486388384754991,0.965605616569519
0.3698609382069886,0.44903323241491266,0.7415509259259259,0.9688088893890381
0.945736483174624,0.9519977281644272,0.9811730527326528,0.9963483214378357
0.6147881529512643,0.6147881529512643,0.8412698412698414,0.9365835189819336
0.08097785064266204,0.202292806480005,0.5043497172683776,0.9102009534835815
0.450024169909343,0.4659213130472868,0.6883641210740072,0.9603135585784912
0.6317498622799442,0.6504011927452344,0.8934494195688226,0.9785247445106506
0.08618926734124881,0.16805936904720345,0.5504160033640706,0.9528393149375916
0.47413825598126574,0.5050122682542795,0.7602856288199722,0.9538530707359314
0.9194353966999143,0.9219602423775938,0.9725256458966566,0.9968118667602539
0.6734493290339736,0.7152563953118779,0.8578033615722311,0.9812528491020203
0.47512540550768617,0.5384581652997343,0.8268229166666667,0.978003978729248
0.3663673588357124,0.36491465278667823,0.6571218206157965,0.9494709968566895
0.48002923662039676,0.5781366589608954,0.7308189599856267,0.9608435034751892
0.7216597075217096,0.7431801781037471,0.8819444444444444,0.9907156825065613
0.6567939165466561,0.6822315659383885,0.8222046059719089,0.9853495955467224
0.5041516908234717,0.5410453220515845,0.7556379513214453,0.9631631970405579
0.28174070136627594,0.360290517238451,0.5542804962313859,0.950339138507843
0.7564674885977271,0.7726899722104983,0.96875,0.9864495992660522
0.6392788292534212,0.7219528144038948,0.8121861758721743,0.9798926711082458
0.570434647201574,0.607420901969433,0.8574459876543209,0.9583467841148376
0.6359717271117833,0.6931162800925357,0.844016060371517,0.9730627536773682
0.5572806310452209,0.6031798395521687,0.8814912683823529,0.9662118554115295
0.2724690113780335,0.29175914307296114,0.5984042553191489,0.9661132097244263
0.4859722357681844,0.478219647449668,0.9362058089465456,0.9770649671554565
0.6862370759497918,0.7092874291434892,0.8904246816219961,0.988156795501709
0.5599757718404348,0.668442742027308,0.8039122598310227,0.9780003428459167
0.49669662302319934,0.5374059616166614,0.7600656518598472,0.9617934226989746
0.6068410610880497,0.6260775770563896,0.7307407407407407,0.97563236951828
0.5917866880390407,0.6022420756240002,0.7616970571516026,0.980822741985321
0.6678045120473646,0.6939395106735168,0.8313452664244139,0.9694189429283142
0.05119289102800112,0.13671686390736432,0.6693667560615182,0.9477753639221191
0.2859768583245386,0.38953015221133364,0.4563783795646067,0.9074655175209045
0.34082489191453913,0.44172325010480007,0.5952209233207847,0.9560278058052063
0.5425971142479509,0.6128112287788962,0.792692640450262,0.9697732925415039
0.6021432919665574,0.5970595761570595,0.8326660459342025,0.9698070883750916
0.05970228993860437,0.13334979932109195,0.49395075402573063,0.9458824396133423
0.39328368415488135,0.4646232199104104,0.7265439869668247,0.9751893877983093
0.08124643758248418,0.15593439508212387,0.43859649122807015,0.9293175339698792
0.5002074387151596,0.538211330750045,0.7451894134494607,0.9595128893852234
0.45486727739500965,0.4659657276417692,0.5636160714285714,0.9781008958816528
0.4723243812802244,0.5576842724839074,0.7738844625096671,0.9726843237876892
0.25743005077229947,0.29153831589857865,0.605,0.9514756798744202
0.7169586614421788,0.7537752222266735,0.8507997281752938,0.9790369868278503
0.4526025542605533,0.5319640416158474,0.7240437158469945,0.9655185341835022
0.20853180741017607,0.2164833753055173,0.554612522034341,0.9488385319709778
0.545010740696577,0.5727697010337556,0.7704327458580768,0.9668699502944946
0.27720757489078257,0.310692317179011,0.7131391882595735,0.9631156325340271
0.35110919779228444,0.3626895100679869,0.6845681159420289,0.93808913230896
0.4702977441989501,0.5834963884761395,0.7444678016540365,0.9724487066268921
0.3253251644753837,0.34258996864461144,0.6232257940770293,0.9589650630950928
0.056122223243057295,0.11016798394984653,0.46855921855921845,0.9488617181777954
0.7309044087551924,0.6686508823500067,0.8386417516334831,0.9652140736579895
0.40268878860330026,0.43639342591701863,0.6688813691676969,0.9420912265777588
0.5919783121240433,0.6350288872373998,0.8789386401326701,0.995572030544281
0.317023313852343,0.39832871551569504,0.8063619174730285,0.9713518619537354
0.461629809275661,0.5243399380420453,0.820967999907662,0.9672250747680664
0.6241222560313034,0.6826923487100504,0.8923979054853534,0.9779639840126038
0.35885262946480795,0.35684056962098715,0.7446153846153847,0.9661226868629456
0.20940142524264327,0.28769442853585553,0.5741574931084215,0.9467467069625854
0.432213318715243,0.5110406167911927,0.7793000792641339,0.9701315760612488
0.5085513284128098,0.5053265593944447,0.7211538461538463,0.9741949439048767
0.5142401605028263,0.5266403878479267,0.6832532277824899,0.9596784114837646
0.0743977384541103,0.13952719085905468,0.5183697753978879,0.9012170433998108
0.5553306012617849,0.5401659537103227,0.841161616161616,0.9539823532104492
0.6568125048067547,0.6729123250405558,0.8455632296201029,0.9786215424537659
0.7659552353576201,0.7659552353576204,0.8865220249835634,0.9938653707504272
0.6879419393521872,0.7359287727151016,0.9844782983615982,0.9891525506973267
0.25376918567786827,0.24896728017732894,0.6403879539481265,0.9540765881538391
0.49205614733670944,0.5136242303127108,0.7027313709891276,0.967068076133728
0.9506885335787997,0.9566758893610279,0.9954932764710559,0.9992819428443909
0.2666625542168086,0.28454330149154977,0.47435380015042833,0.9640771150588989
0.5971070986250356,0.6905652100281736,0.8054174558080809,0.9862838387489319
0.6908303928159438,0.719711412614029,0.8785228377065112,0.9827299118041992
0.44709409953859064,0.45799274419604485,0.4862140934805296,0.9448602199554443
0.4119912442185993,0.39985329414578835,0.6066207990397805,0.9586681127548218
0.21711852081087685,0.43472087194499137,0.8300000000000002,0.9353649616241455
0.73520822883979,0.7642443661108387,0.9386577372470789,0.9851244688034058
0.42818185319516083,0.3881724654125441,0.7748538011695908,0.9575138092041016
0.03593324639860391,0.06588074518059887,0.5616759978327615,0.9447652697563171
0.5574550592157462,0.6341081367508772,0.796213586709149,0.9687503576278687
0.672052934133914,0.6816619417132382,0.8891765232192737,0.9783661961555481
0.1967274688523915,0.26104909033290696,0.6321068875893437,0.9475537538528442
0.7348889200874658,0.7825422900366432,0.9139118457300276,0.9974900484085083
0.630190855592386,0.6654377827941899,0.7956926017126685,0.971905529499054
0.38563845911761396,0.45158893838025416,0.8632817201947804,0.9835874438285828
0.4323177783155442,0.5025088755616435,0.5981536269997809,0.9634153246879578
0.2631052939563563,0.26517934164626755,0.6789237206135321,0.9531427621841431
0.521293092410309,0.5741820248464736,0.8555597295266717,0.9711008667945862
0.5671276403520978,0.5967960856898821,0.8420029168692272,0.9709184169769287
0.265299785765167,0.3046349106990347,0.5399393899109558,0.9455829858779907
0.6482362835568274,0.6765654402494066,0.8278385527769966,0.9657048583030701
0.7729118182143111,0.8516106314641937,0.899767865345495,0.9901463985443115
0.6635357047086508,0.6909485625039602,0.9419769094971021,0.9841309189796448
0.3229365231336651,0.3466667772729622,0.7212094907407407,0.9798596501350403
